"","t27","t91","t92","t69","t77","t78","t105","t106","t43","t10","t32","t33","t66","t67","t51","t7","t6","t16","t55","t56","t46","t28","t40","t73","t74","t75","t89","t90","t96","t97","t44","t63","t64","t53","t54","t107","t108","t88","t111","t112","t86","t3","t2","t4","t17","t61","t62","t11","t12","t24","t93","t102","t103","t37","t71","t72","t38","t109","t110","t65","t100","t101","t70","t57","t58","t5","t30","t31","t15","t19","t34","t36","t82","t83","t22","t115","t116","t42","t47","t48","t81","t119","t120","t84","t85","t45","t8","t20","t21","t29","t59","t60","t23","t14","t98","t99","t87","t39","t113","t114","t25","t26","t94","t95","t52","t76","t79","t80","t35","t49","t50","t9","t13","t41","t68","t117","t118","t104","t18","t1"
"t47",6.76552005856,7.64425132031,7.64425132031,7.64425132031,7.64425132024,7.64425132024,7.64425132016,7.64425132016,7.64425132022,6.87177652822,7.64425131982,7.64425131982,7.64425131972,7.64425131972,7.64425131982,5.74323851017,5.71565657494,7.64425131984,7.64425131966,7.64425131966,7.64425131956,7.64425131956,7.25287156784,7.64425131964,7.64425131959,7.58744102149,6.28016110801,6.28016110801,6.28016110791,6.28016110791,6.28016110791,6.28016110741,6.28016110741,6.28016110802,6.28016110802,6.28016110799,6.28016110799,6.28016110802,6.28016110809,6.28016110809,6.28016110812,3.76879376022,3.81455533754,5.04635137171,4.83444690351,6.23373094681,6.23373094681,6.23373094731,5.60721849131,5.21456685446,5.21456685436,5.21456685435,5.21456685435,4.92814510016,5.21456685479,5.21456685479,5.21456685489,5.21456685492,5.21456685492,5.21456685496,5.21456685489,5.21456685489,5.2145668549,5.21456685492,5.21456685492,5.21456685499,4.61458404579,4.56535412389,5.21456685468,5.2145668551,5.2145668549,4.55747859767,5.21456685487,5.21456685487,2.63436213419,2.12284532455,2.12284532455,1.20783444042,0,1.0702734474,1.64653501962,1.646535019527,1.646535019527,2.08404671962,2.08404671962,2.08404671962,3.78616727619,3.9061883568,3.9061883568,3.90618835706,3.90618835706,3.90618835706,3.90618835706,5.60625858256,5.60625858256,5.60625858256,5.60625858256,5.47150535576,5.60625858264,5.60625858264,4.73680433656,5.60625858296,6.09085456146,6.09085456146,6.09085456116,6.09085456116,6.090854561166,6.090854561166,6.09085456116,6.09085456126,6.09085456126,5.24506807906,6.09085456076,5.61123293026,6.09085456116,6.090854561129,6.090854561129,6.09085456113,6.09085456066,3.74929678374
"t48",6.76552005856,7.64425132031,7.64425132031,7.64425132031,7.64425132024,7.64425132024,7.64425132016,7.64425132016,7.64425132022,6.87177652822,7.64425131982,7.64425131982,7.64425131972,7.64425131972,7.64425131982,5.74323851017,5.71565657494,7.64425131984,7.64425131966,7.64425131966,7.64425131956,7.64425131956,7.25287156784,7.64425131964,7.64425131959,7.58744102149,6.28016110801,6.28016110801,6.28016110791,6.28016110791,6.28016110791,6.28016110741,6.28016110741,6.28016110802,6.28016110802,6.28016110799,6.28016110799,6.28016110802,6.28016110809,6.28016110809,6.28016110812,3.76879376022,3.81455533754,5.04635137171,4.83444690351,6.23373094681,6.23373094681,6.23373094731,5.60721849131,5.21456685446,5.21456685436,5.21456685435,5.21456685435,4.92814510016,5.21456685479,5.21456685479,5.21456685489,5.21456685492,5.21456685492,5.21456685496,5.21456685489,5.21456685489,5.2145668549,5.21456685492,5.21456685492,5.21456685499,4.61458404579,4.56535412389,5.21456685468,5.2145668551,5.2145668549,4.55747859767,5.21456685487,5.21456685487,2.63436213419,2.12284532455,2.12284532455,1.20783444042,1.0702734474,0,1.64653501962,1.646535019527,1.646535019527,2.08404671962,2.08404671962,2.08404671962,3.78616727619,3.9061883568,3.9061883568,3.90618835706,3.90618835706,3.90618835706,3.90618835706,5.60625858256,5.60625858256,5.60625858256,5.60625858256,5.47150535576,5.60625858264,5.60625858264,4.73680433656,5.60625858296,6.09085456146,6.09085456146,6.09085456116,6.09085456116,6.090854561166,6.090854561166,6.09085456116,6.09085456126,6.09085456126,5.24506807906,6.09085456076,5.61123293026,6.09085456116,6.090854561129,6.090854561129,6.09085456113,6.09085456066,3.74929678374
"t81",6.76552005854,7.64425132029,7.64425132029,7.64425132029,7.64425132022,7.64425132022,7.64425132014,7.64425132014,7.6442513202,6.8717765282,7.6442513198,7.6442513198,7.6442513197,7.6442513197,7.6442513198,5.74323851015,5.71565657492,7.64425131982,7.64425131964,7.64425131964,7.64425131954,7.64425131954,7.25287156782,7.64425131962,7.64425131957,7.58744102147,6.28016110799,6.28016110799,6.28016110789,6.28016110789,6.28016110789,6.28016110739,6.28016110739,6.280161108,6.280161108,6.28016110797,6.28016110797,6.280161108,6.28016110807,6.28016110807,6.2801611081,3.7687937602,3.81455533752,5.04635137169,4.83444690349,6.23373094679,6.23373094679,6.23373094729,5.60721849129,5.21456685444,5.21456685434,5.21456685433,5.21456685433,4.92814510014,5.21456685477,5.21456685477,5.21456685487,5.2145668549,5.2145668549,5.21456685494,5.21456685487,5.21456685487,5.21456685488,5.2145668549,5.2145668549,5.21456685497,4.61458404577,4.56535412387,5.21456685466,5.21456685508,5.21456685488,4.55747859765,5.21456685485,5.21456685485,2.63436213417,2.12284532453,2.12284532453,1.6465350196,1.64653501962,1.64653501962,0,0.504883257507,0.504883257507,2.0840467196,2.0840467196,2.0840467196,3.78616727617,3.90618835678,3.90618835678,3.90618835704,3.90618835704,3.90618835704,3.90618835704,5.60625858254,5.60625858254,5.60625858254,5.60625858254,5.47150535574,5.60625858262,5.60625858262,4.73680433654,5.60625858294,6.09085456144,6.09085456144,6.09085456114,6.09085456114,6.090854561146,6.090854561146,6.09085456114,6.09085456124,6.09085456124,5.24506807904,6.09085456074,5.61123293024,6.09085456114,6.090854561109,6.090854561109,6.09085456111,6.09085456064,3.74929678372
"t119",6.765520058447,7.644251320197,7.644251320197,7.644251320197,7.644251320127,7.644251320127,7.644251320047,7.644251320047,7.644251320107,6.871776528107,7.644251319707,7.644251319707,7.644251319607,7.644251319607,7.644251319707,5.743238510057,5.715656574827,7.644251319727,7.644251319547,7.644251319547,7.644251319447,7.644251319447,7.252871567727,7.644251319527,7.644251319477,7.587441021377,6.280161107897,6.280161107897,6.280161107797,6.280161107797,6.280161107797,6.280161107297,6.280161107297,6.280161107907,6.280161107907,6.280161107877,6.280161107877,6.280161107907,6.280161107977,6.280161107977,6.280161108007,3.768793760107,3.814555337427,5.046351371597,4.834446903397,6.233730946697,6.233730946697,6.233730947197,5.607218491197,5.214566854347,5.214566854247,5.214566854237,5.214566854237,4.928145100047,5.214566854677,5.214566854677,5.214566854777,5.214566854807,5.214566854807,5.214566854847,5.214566854777,5.214566854777,5.214566854787,5.214566854807,5.214566854807,5.214566854877,4.614584045677,4.565354123777,5.214566854567,5.214566854987,5.214566854787,4.557478597557,5.214566854757,5.214566854757,2.634362134077,2.122845324437,2.122845324437,1.646535019507,1.646535019527,1.646535019527,0.504883257507,0,0.007466022014,2.084046719507,2.084046719507,2.084046719507,3.786167276077,3.906188356687,3.906188356687,3.906188356947,3.906188356947,3.906188356947,3.906188356947,5.606258582447,5.606258582447,5.606258582447,5.606258582447,5.471505355647,5.606258582527,5.606258582527,4.736804336447,5.606258582847,6.090854561347,6.090854561347,6.090854561047,6.090854561047,6.090854561053,6.090854561053,6.090854561047,6.090854561147,6.090854561147,5.245068078947,6.090854560647,5.611232930147,6.090854561047,6.090854561016,6.090854561016,6.090854561017,6.090854560547,3.749296783627
"t120",6.765520058447,7.644251320197,7.644251320197,7.644251320197,7.644251320127,7.644251320127,7.644251320047,7.644251320047,7.644251320107,6.871776528107,7.644251319707,7.644251319707,7.644251319607,7.644251319607,7.644251319707,5.743238510057,5.715656574827,7.644251319727,7.644251319547,7.644251319547,7.644251319447,7.644251319447,7.252871567727,7.644251319527,7.644251319477,7.587441021377,6.280161107897,6.280161107897,6.280161107797,6.280161107797,6.280161107797,6.280161107297,6.280161107297,6.280161107907,6.280161107907,6.280161107877,6.280161107877,6.280161107907,6.280161107977,6.280161107977,6.280161108007,3.768793760107,3.814555337427,5.046351371597,4.834446903397,6.233730946697,6.233730946697,6.233730947197,5.607218491197,5.214566854347,5.214566854247,5.214566854237,5.214566854237,4.928145100047,5.214566854677,5.214566854677,5.214566854777,5.214566854807,5.214566854807,5.214566854847,5.214566854777,5.214566854777,5.214566854787,5.214566854807,5.214566854807,5.214566854877,4.614584045677,4.565354123777,5.214566854567,5.214566854987,5.214566854787,4.557478597557,5.214566854757,5.214566854757,2.634362134077,2.122845324437,2.122845324437,1.646535019507,1.646535019527,1.646535019527,0.504883257507,0.007466022014,0,2.084046719507,2.084046719507,2.084046719507,3.786167276077,3.906188356687,3.906188356687,3.906188356947,3.906188356947,3.906188356947,3.906188356947,5.606258582447,5.606258582447,5.606258582447,5.606258582447,5.471505355647,5.606258582527,5.606258582527,4.736804336447,5.606258582847,6.090854561347,6.090854561347,6.090854561047,6.090854561047,6.090854561053,6.090854561053,6.090854561047,6.090854561147,6.090854561147,5.245068078947,6.090854560647,5.611232930147,6.090854561047,6.090854561016,6.090854561016,6.090854561017,6.090854560547,3.749296783627
"t84",6.76552005854,7.64425132029,7.64425132029,7.64425132029,7.64425132022,7.64425132022,7.64425132014,7.64425132014,7.6442513202,6.8717765282,7.6442513198,7.6442513198,7.6442513197,7.6442513197,7.6442513198,5.74323851015,5.71565657492,7.64425131982,7.64425131964,7.64425131964,7.64425131954,7.64425131954,7.25287156782,7.64425131962,7.64425131957,7.58744102147,6.28016110799,6.28016110799,6.28016110789,6.28016110789,6.28016110789,6.28016110739,6.28016110739,6.280161108,6.280161108,6.28016110797,6.28016110797,6.280161108,6.28016110807,6.28016110807,6.2801611081,3.7687937602,3.81455533752,5.04635137169,4.83444690349,6.23373094679,6.23373094679,6.23373094729,5.60721849129,5.21456685444,5.21456685434,5.21456685433,5.21456685433,4.92814510014,5.21456685477,5.21456685477,5.21456685487,5.2145668549,5.2145668549,5.21456685494,5.21456685487,5.21456685487,5.21456685488,5.2145668549,5.2145668549,5.21456685497,4.61458404577,4.56535412387,5.21456685466,5.21456685508,5.21456685488,4.55747859765,5.21456685485,5.21456685485,2.63436213417,2.12284532453,2.12284532453,2.0840467196,2.08404671962,2.08404671962,2.0840467196,2.084046719507,2.084046719507,0,0.4511673874,1.1454575942,3.78616727617,3.90618835678,3.90618835678,3.90618835704,3.90618835704,3.90618835704,3.90618835704,5.60625858254,5.60625858254,5.60625858254,5.60625858254,5.47150535574,5.60625858262,5.60625858262,4.73680433654,5.60625858294,6.09085456144,6.09085456144,6.09085456114,6.09085456114,6.090854561146,6.090854561146,6.09085456114,6.09085456124,6.09085456124,5.24506807904,6.09085456074,5.61123293024,6.09085456114,6.090854561109,6.090854561109,6.09085456111,6.09085456064,3.74929678372
"t85",6.76552005854,7.64425132029,7.64425132029,7.64425132029,7.64425132022,7.64425132022,7.64425132014,7.64425132014,7.6442513202,6.8717765282,7.6442513198,7.6442513198,7.6442513197,7.6442513197,7.6442513198,5.74323851015,5.71565657492,7.64425131982,7.64425131964,7.64425131964,7.64425131954,7.64425131954,7.25287156782,7.64425131962,7.64425131957,7.58744102147,6.28016110799,6.28016110799,6.28016110789,6.28016110789,6.28016110789,6.28016110739,6.28016110739,6.280161108,6.280161108,6.28016110797,6.28016110797,6.280161108,6.28016110807,6.28016110807,6.2801611081,3.7687937602,3.81455533752,5.04635137169,4.83444690349,6.23373094679,6.23373094679,6.23373094729,5.60721849129,5.21456685444,5.21456685434,5.21456685433,5.21456685433,4.92814510014,5.21456685477,5.21456685477,5.21456685487,5.2145668549,5.2145668549,5.21456685494,5.21456685487,5.21456685487,5.21456685488,5.2145668549,5.2145668549,5.21456685497,4.61458404577,4.56535412387,5.21456685466,5.21456685508,5.21456685488,4.55747859765,5.21456685485,5.21456685485,2.63436213417,2.12284532453,2.12284532453,2.0840467196,2.08404671962,2.08404671962,2.0840467196,2.084046719507,2.084046719507,0.4511673874,0,1.1454575942,3.78616727617,3.90618835678,3.90618835678,3.90618835704,3.90618835704,3.90618835704,3.90618835704,5.60625858254,5.60625858254,5.60625858254,5.60625858254,5.47150535574,5.60625858262,5.60625858262,4.73680433654,5.60625858294,6.09085456144,6.09085456144,6.09085456114,6.09085456114,6.090854561146,6.090854561146,6.09085456114,6.09085456124,6.09085456124,5.24506807904,6.09085456074,5.61123293024,6.09085456114,6.090854561109,6.090854561109,6.09085456111,6.09085456064,3.74929678372
"t45",6.76552005854,7.64425132029,7.64425132029,7.64425132029,7.64425132022,7.64425132022,7.64425132014,7.64425132014,7.6442513202,6.8717765282,7.6442513198,7.6442513198,7.6442513197,7.6442513197,7.6442513198,5.74323851015,5.71565657492,7.64425131982,7.64425131964,7.64425131964,7.64425131954,7.64425131954,7.25287156782,7.64425131962,7.64425131957,7.58744102147,6.28016110799,6.28016110799,6.28016110789,6.28016110789,6.28016110789,6.28016110739,6.28016110739,6.280161108,6.280161108,6.28016110797,6.28016110797,6.280161108,6.28016110807,6.28016110807,6.2801611081,3.7687937602,3.81455533752,5.04635137169,4.83444690349,6.23373094679,6.23373094679,6.23373094729,5.60721849129,5.21456685444,5.21456685434,5.21456685433,5.21456685433,4.92814510014,5.21456685477,5.21456685477,5.21456685487,5.2145668549,5.2145668549,5.21456685494,5.21456685487,5.21456685487,5.21456685488,5.2145668549,5.2145668549,5.21456685497,4.61458404577,4.56535412387,5.21456685466,5.21456685508,5.21456685488,4.55747859765,5.21456685485,5.21456685485,2.63436213417,2.12284532453,2.12284532453,2.0840467196,2.08404671962,2.08404671962,2.0840467196,2.084046719507,2.084046719507,1.1454575942,1.1454575942,0,3.78616727617,3.90618835678,3.90618835678,3.90618835704,3.90618835704,3.90618835704,3.90618835704,5.60625858254,5.60625858254,5.60625858254,5.60625858254,5.47150535574,5.60625858262,5.60625858262,4.73680433654,5.60625858294,6.09085456144,6.09085456144,6.09085456114,6.09085456114,6.090854561146,6.090854561146,6.09085456114,6.09085456124,6.09085456124,5.24506807904,6.09085456074,5.61123293024,6.09085456114,6.090854561109,6.090854561109,6.09085456111,6.09085456064,3.74929678372
"t8",6.76552005837,7.64425132012,7.64425132012,7.64425132012,7.64425132005,7.64425132005,7.64425131997,7.64425131997,7.64425132003,6.87177652803,7.64425131963,7.64425131963,7.64425131953,7.64425131953,7.64425131963,5.74323850998,5.71565657475,7.64425131965,7.64425131947,7.64425131947,7.64425131937,7.64425131937,7.25287156765,7.64425131945,7.6442513194,7.5874410213,6.28016110782,6.28016110782,6.28016110772,6.28016110772,6.28016110772,6.28016110722,6.28016110722,6.28016110783,6.28016110783,6.2801611078,6.2801611078,6.28016110783,6.2801611079,6.2801611079,6.28016110793,3.76879376003,3.81455533735,5.04635137152,4.83444690332,6.23373094662,6.23373094662,6.23373094712,5.60721849112,5.21456685427,5.21456685417,5.21456685416,5.21456685416,4.92814509997,5.2145668546,5.2145668546,5.2145668547,5.21456685473,5.21456685473,5.21456685477,5.2145668547,5.2145668547,5.21456685471,5.21456685473,5.21456685473,5.2145668548,4.6145840456,4.5653541237,5.21456685449,5.21456685491,5.21456685471,4.55747859748,5.21456685468,5.21456685468,3.786167276,3.78616727636,3.78616727636,3.78616727617,3.78616727619,3.78616727619,3.78616727617,3.786167276077,3.786167276077,3.78616727617,3.78616727617,3.78616727617,0,3.90618835661,3.90618835661,3.90618835687,3.90618835687,3.90618835687,3.90618835687,5.60625858237,5.60625858237,5.60625858237,5.60625858237,5.47150535557,5.60625858245,5.60625858245,4.73680433637,5.60625858277,6.09085456127,6.09085456127,6.09085456097,6.09085456097,6.090854560976,6.090854560976,6.09085456097,6.09085456107,6.09085456107,5.24506807887,6.09085456057,5.61123293007,6.09085456097,6.090854560939,6.090854560939,6.09085456094,6.09085456047,3.74929678355
"t20",6.76552005824,7.64425131999,7.64425131999,7.64425131999,7.64425131992,7.64425131992,7.64425131984,7.64425131984,7.6442513199,6.8717765279,7.6442513195,7.6442513195,7.6442513194,7.6442513194,7.6442513195,5.74323850985,5.71565657462,7.64425131952,7.64425131934,7.64425131934,7.64425131924,7.64425131924,7.25287156752,7.64425131932,7.64425131927,7.58744102117,6.28016110769,6.28016110769,6.28016110759,6.28016110759,6.28016110759,6.28016110709,6.28016110709,6.2801611077,6.2801611077,6.28016110767,6.28016110767,6.2801611077,6.28016110777,6.28016110777,6.2801611078,3.7687937599,3.81455533722,5.04635137139,4.83444690319,6.23373094649,6.23373094649,6.23373094699,5.60721849099,5.21456685414,5.21456685404,5.21456685403,5.21456685403,4.92814509984,5.21456685447,5.21456685447,5.21456685457,5.2145668546,5.2145668546,5.21456685464,5.21456685457,5.21456685457,5.21456685458,5.2145668546,5.2145668546,5.21456685467,4.61458404547,4.56535412357,5.21456685436,5.21456685478,5.21456685458,4.55747859735,5.21456685455,5.21456685455,3.90618835661,3.90618835697,3.90618835697,3.90618835678,3.9061883568,3.9061883568,3.90618835678,3.906188356687,3.906188356687,3.90618835678,3.90618835678,3.90618835678,3.90618835661,0,2.698170144,2.88562713154,2.88562713154,2.88562713154,2.88562713154,5.60625858224,5.60625858224,5.60625858224,5.60625858224,5.47150535544,5.60625858232,5.60625858232,4.73680433624,5.60625858264,6.09085456114,6.09085456114,6.09085456084,6.09085456084,6.090854560846,6.090854560846,6.09085456084,6.09085456094,6.09085456094,5.24506807874,6.09085456044,5.61123292994,6.09085456084,6.090854560809,6.090854560809,6.09085456081,6.09085456034,3.74929678342
"t21",6.76552005824,7.64425131999,7.64425131999,7.64425131999,7.64425131992,7.64425131992,7.64425131984,7.64425131984,7.6442513199,6.8717765279,7.6442513195,7.6442513195,7.6442513194,7.6442513194,7.6442513195,5.74323850985,5.71565657462,7.64425131952,7.64425131934,7.64425131934,7.64425131924,7.64425131924,7.25287156752,7.64425131932,7.64425131927,7.58744102117,6.28016110769,6.28016110769,6.28016110759,6.28016110759,6.28016110759,6.28016110709,6.28016110709,6.2801611077,6.2801611077,6.28016110767,6.28016110767,6.2801611077,6.28016110777,6.28016110777,6.2801611078,3.7687937599,3.81455533722,5.04635137139,4.83444690319,6.23373094649,6.23373094649,6.23373094699,5.60721849099,5.21456685414,5.21456685404,5.21456685403,5.21456685403,4.92814509984,5.21456685447,5.21456685447,5.21456685457,5.2145668546,5.2145668546,5.21456685464,5.21456685457,5.21456685457,5.21456685458,5.2145668546,5.2145668546,5.21456685467,4.61458404547,4.56535412357,5.21456685436,5.21456685478,5.21456685458,4.55747859735,5.21456685455,5.21456685455,3.90618835661,3.90618835697,3.90618835697,3.90618835678,3.9061883568,3.9061883568,3.90618835678,3.906188356687,3.906188356687,3.90618835678,3.90618835678,3.90618835678,3.90618835661,2.698170144,0,2.88562713154,2.88562713154,2.88562713154,2.88562713154,5.60625858224,5.60625858224,5.60625858224,5.60625858224,5.47150535544,5.60625858232,5.60625858232,4.73680433624,5.60625858264,6.09085456114,6.09085456114,6.09085456084,6.09085456084,6.090854560846,6.090854560846,6.09085456084,6.09085456094,6.09085456094,5.24506807874,6.09085456044,5.61123292994,6.09085456084,6.090854560809,6.090854560809,6.09085456081,6.09085456034,3.74929678342
